mjd	dtmin	re	ure	im	uim	abs	uabs	nsamp
57771.518497499994	1.2000000081025064	2.0183049800255843	0.15062802346023085	-0.10040102479918459	0.15161989343095136	2.0208006725495715	0.15063047991108705	9850
57771.518520648155	1.2333333597052842	2.019196178986606	0.1477584186650811	-0.00031495858526150105	0.15028682677557473	2.0191962035505666	0.1477584187271247	9850
57771.51854379628	1.2666666589211673	1.9806626324208776	0.15125410712805495	-0.08060491995836053	0.14989976259668558	1.9823021002334367	0.15125187783555444	9850
57771.518566944455	1.300000031478703	1.9949857042909618	0.15195321629593428	-0.007024037636781048	0.15059280959715574	1.9949980695304013	0.15195319950754443	9850
57771.518590092586	1.333333341171965	2.0026971313780852	0.1523774915149636	-0.24031970985615114	0.14997401818678927	2.0170645411030743	0.1523436392236354	9850
57771.51861324075	1.3666666927747428	1.9199774805292673	0.14923871323282376	0.2881993885232908	0.1503647164424248	1.94148716536698	0.1492636164666482	9850
57771.51863638887	1.3999999919906259	1.9770564916503381	0.15103504553337155	-0.08417891860075466	0.14975955453321588	1.9788477610755044	0.15103274713699194	9850
57771.51865953705	1.4333333645481616	1.8980768238787529	0.14957930882914827	0.2200793185890015	0.15140569345483318	1.9107931692928604	0.1496036830814762	9848
57771.51868268518	1.4666666742414236	1.6998497343387617	0.15052372367061492	-0.008310555886092528	0.15351352749389588	1.699870049348095	0.15052379584168457	9850
57771.51870583334	1.5000000258442014	1.8679625270586235	0.15000339469559673	-0.1176072915102941	0.15161189359020563	1.8716611545660784	0.15000977950349506	9850
57771.518728981464	1.5333333250600845	2.391120844157506	0.15133349373165011	0.12733706705110132	0.15053366826065934	2.3945090561552864	0.15133123779966198	9850
57771.518752129625	1.5666666766628623	2.0644823111163695	0.1501342688711919	-0.03237983953477423	0.1495295871231575	2.064736222116686	0.15013412045822747	9850
57771.51877527778	1.6000000177882612	2.007192541129222	0.14950739009867214	0.29563259676088416	0.15000552187510005	2.0288470936550067	0.14951798404469346	9850
57771.51879842593	1.63333335891366	2.118882858770491	0.15218163345512956	-0.030734005200285963	0.1516524216122715	2.1191057425874384	0.15218152233135368	9850
57771.51882157406	1.666666668606922	1.8831177658511913	0.15083797487316974	0.20718353746537185	0.15018428933131456	1.894480809684027	0.15083017355291065	9850
57771.51884472222	1.700000009732321	1.6888996618789023	0.15138419292453384	0.03256993377422957	0.14971397974106368	1.6892136834872988	0.15138357542738465	9850
57771.51886787037	1.7333333508577198	1.5435541361657792	0.15194561093537381	-0.05607873547680878	0.15142628052763826	1.5445724961448597	0.15194492752472347	9850
57771.518891018524	1.7666666919831187	1.5787217672125242	0.1491097005542859	-0.06885195508826904	0.1487134646504763	1.5802224558555396	0.14910894932312163	9850
57771.518914166656	1.8000000016763806	1.9052226950070017	0.1499247443790818	-0.040912608513203705	0.15085544417098837	1.9056619215131254	0.14992517468521516	9850
57771.51893731481	1.8333333428017795	1.593020484153049	0.15076303638696184	-0.11517766583687733	0.15195937697103856	1.597178812042924	0.15076928228673517	9850
57771.51896046296	1.8666666839271784	1.9584541610463417	0.1504612958992833	0.2113188143842468	0.15016655589907263	1.9698219062221067	0.1504579071394168	9850
57771.51898361112	1.9000000250525773	2.1230411136173095	0.1512422313753429	0.08393340623490958	0.14999872048790708	2.1246995991884643	0.1512402987933405	9850
57771.51900675925	1.9333333347458392	1.9092355409156805	0.15077925548705173	0.08835341058598917	0.1510105078356859	1.9112788064167319	0.15077975004467814	9850
57771.5190299074	1.9666666758712381	2.2163641855630947	0.1513619166030807	0.23733076999363276	0.14952149992532873	2.22903479053884	0.15134117836035682	9850
57771.519053055556	2.000000016996637	1.9724637450607867	0.15009602003828515	0.09828725811671052	0.15047757162002628	1.9749110386767614	0.1500969662817719	9850
57771.51907620371	2.033333358122036	1.9690704043408835	0.15223669922850602	0.00895337656519227	0.1513414900655569	1.96909075976784	0.1522366807746134	9850
57771.51909935184	2.066666667815298	1.7241077743307456	0.15117874347991064	0.13703534170238443	0.14991918323114822	1.7295451142954341	0.15117086905802543	9850
57771.519122499994	2.1000000089406967	1.992986313614162	0.15205516893008256	0.06534868694774196	0.15189498058946505	1.9940573956481695	0.15205499698064956	9850
57771.51914564815	2.1333333500660956	2.168103094031111	0.15156247924359145	-0.2915638144367271	0.15189908640115438	2.187619821686613	0.15156846501758955	9850
57771.5191687963	2.1666666911914945	1.918711833657191	0.15113690520772252	0.20431928301739993	0.15260838172668617	1.929559916154169	0.1511534835354047	9850
57771.51919194443	2.2000000008847564	1.9523098804394914	0.14934004352631472	0.1812461902369823	0.1501512292033274	1.9607049881961032	0.14934699379086727	9850
57771.51921509259	2.2333333420101553	2.0317477797839305	0.15103421721783156	-0.03173101037093711	0.15425327943762837	2.0319955456831327	0.15103501054842472	9850
57771.51923824074	2.266666683135554	1.818083742540622	0.14926771028742458	-0.07287933678562941	0.15013402430166933	1.819543869386179	0.14926910413575614	9850
57771.519261388894	2.300000024260953	1.8415461449722592	0.1499079056919703	-0.222557219083946	0.15023357615956312	1.8549457997010503	0.1499125988371913	9850
57771.519284537026	2.333333333954215	1.7904736209406567	0.1535880902442668	-0.02164161825951403	0.15108499215815632	1.7906044082725914	0.15358772757972428	9850
57771.51930768518	2.366666675079614	2.1173492132150793	0.1535425425268992	0.05970175670600522	0.14873202842583177	2.1181907351455154	0.15353878083004183	9850
57771.51933083333	2.400000016205013	2.1399977429830552	0.15120212440141162	0.18160450153174806	0.14968030810472155	2.147689580677144	0.1511912976810264	9850
57771.519353981486	2.4333333573304117	1.9338973900242609	0.15290844400904066	0.017441245851967605	0.1508222318939061	1.9339760371316697	0.15290827549397845	9850
57771.51937712962	2.4666666670236737	1.917599757650688	0.1482782057302958	0.06335419134154482	0.15005370923759231	1.9186460288710159	0.14828015320608012	9850
57771.51940027777	2.5000000081490725	1.8176694183945044	0.15236011160412355	0.015574669673441866	0.15026472547187764	1.8177361428166774	0.15235995883218922	9850
57771.519423425925	2.5333333492744714	1.8942049098520146	0.14866206744440877	0.07017564665030508	0.14989227532736052	1.8955043819232567	0.14866376058305367	9850
57771.51944657408	2.5666666903998703	1.9221542024180882	0.14857523858405575	0.12556458080073038	0.15316102733126166	1.9262510848342642	0.1485950239787052	9850
57771.51946972221	2.6000000000931323	1.8741121240581	0.1496142645005865	-0.02961022480524244	0.14932319575954567	1.8743460243387773	0.1496141919306261	9850
57771.519492870364	2.633333341218531	1.445455782660169	0.14907206807500317	0.11901851665364	0.1499820368543383	1.4503474848918636	0.14907821454787387	9850
57771.51951601852	2.66666668234393	1.8203135240554802	0.15176943086325245	-0.10023764654525827	0.14960867130000063	1.8230712853984108	0.15176294500373555	9850
57771.51953916667	2.700000023469329	1.7019295749827261	0.15132961951172602	0.011731350388644353	0.1500295851177408	1.7019700064286751	0.1513295580113652	9850
57771.5195623148	2.733333333162591	1.735249556436072	0.1471710354749377	0.18555739045447756	0.15115744626859645	1.7451425638794842	0.14721670765416867	9850
57771.5204187963	3.966666692867875	1.4837613680405008	0.5435292908845878	-0.8235674094340507	0.5577292806857725	1.697000611423382	0.5469069154750813	672
57771.52044194443	3.999999992083758	1.840048119757072	0.14297434301853051	-0.005811883851071318	0.14540124291546502	1.8400572982968313	0.1429743674355905	10660
57771.5204650926	4.033333364641294	1.7168534653419862	0.1461715297309731	0.012834594187727042	0.1458386157371499	1.716901438133462	0.14617151114818883	10660
57771.520488240734	4.066666674334556	1.8748640077067433	0.14583642212298004	-0.020878705905814105	0.14381343941188568	1.8749802579639319	0.14583617301730256	10660
57771.520511388895	4.100000025937334	1.6358742018806176	0.14491413175166556	-0.10017968194998492	0.1423206610087818	1.6389387947858662	0.14490452833261444	10660
57771.52053453702	4.133333325153217	1.7883036616610206	0.14641579834502136	0.006286661558296368	0.14699765715437516	1.7883147117953715	0.1464158055499877	10660
57771.52055768518	4.166666676755995	1.5093231561181655	0.14686588497361466	-0.13556956388354147	0.1473570849191425	1.5153994510511326	0.14686982272494895	10660
57771.520580833334	4.200000017881393	1.797539862885295	0.14554335354040135	-0.18204181016002705	0.14412817656325158	1.806734285750958	0.14552905573947872	10660
57771.52060398149	4.233333359006792	1.7683556879667413	0.1451896610562108	0.008204800883523752	0.14492233021161305	1.7683747221451298	0.1451896553066249	10660
57771.52062712962	4.266666668700054	1.863757483091495	0.14385391517850538	-0.02711086164994558	0.14545972953442238	1.863954654652024	0.14385425678648814	10660
57771.52065027777	4.300000009825453	1.8290177382711725	0.1476956373343989	-0.045529172060919464	0.14460479866939493	1.8295843223036068	0.14769374331001117	10660
57771.520673425926	4.333333350950852	1.743692426184421	0.1457058623249468	0.06857315799687776	0.14611704733977796	1.7450402732116466	0.14570649816237047	10660
57771.52069657408	4.366666692076251	1.7680209935084088	0.14357587667673297	-0.1603443095664691	0.14374733589388822	1.7752770293947953	0.1435772762408443	10660
57771.52071972221	4.400000001769513	1.863697662213385	0.14445623172221733	0.2959837368146107	0.14559710753845495	1.8870546755720612	0.14448440739826982	10660
57771.520742870365	4.433333342894912	1.9199449000339446	0.14335464646994983	0.0020817147039647594	0.1423668171164413	1.9199460285910284	0.14335464531264597	10660
57771.52076601852	4.466666684020311	1.4867022163228816	0.14372477308571488	-0.1289628239936723	0.14456575150791662	1.4922851235577574	0.14373107205553193	10660
57771.52078916667	4.5000000251457095	1.6569595900846867	0.14805364336469976	-0.01302853763766741	0.14421183354739972	1.6570108104555592	0.1480534089389629	10660
57771.520812314804	4.5333333348389715	1.7580990997944006	0.1446847148905024	-0.06107312807712046	0.14307652432988138	1.7591595640165807	0.1446827873216069	10660
57771.52083546296	4.56666667596437	1.997721675599444	0.14470767461919293	0.006012306455339164	0.14458622167378374	1.9977307228424863	0.14470767351959457	10660
57771.52085861111	4.600000017089769	1.7727924610269594	0.144482705453976	-0.10084183613116716	0.14402586346473345	1.7756582401431669	0.14448123434851456	10660
57771.520881759265	4.633333358215168	1.912135539066235	0.14415087255812684	0.1750181543335686	0.144357286729937	1.920128556661363	0.14415258870060446	10660
57771.5209049074	4.66666666790843	2.175103248216585	0.14636146488209548	0.09625877898952168	0.14643972441412062	2.177232163306176	0.14636161789368513	10660
57771.52092805555	4.700000009033829	1.8052676654414797	0.1457778180303547	0.021758784089011295	0.14372762726909952	1.805398789346432	0.14577752232924124	10660
57771.5209512037	4.733333350159228	2.009767586090247	0.14383438211976368	-0.06772124162245993	0.14417891941952637	2.010908231786301	0.14383477333955139	10660
57771.52097435186	4.766666691284627	1.6628215219345217	0.14581225089839717	-0.034335874085197074	0.1460447717935067	1.6631759876987864	0.1458123500792365	10660
57771.52099749999	4.800000000977889	1.771809950953617	0.1440318487935169	0.06160531666474719	0.14519426516390915	1.772880626928847	0.14403325803677014	10660
57771.52102064814	4.833333342103288	1.8932494011962566	0.14627030803413457	-0.10603749889485217	0.14345144156177192	1.8962165610240462	0.14626157780840762	10660
57771.521043796296	4.8666666832286865	2.173955256261348	0.1437434561432887	0.2668568948988339	0.1440095538964892	2.190272599148652	0.1437474097871713	10660
57771.52106694445	4.900000024354085	1.8541565582682407	0.1423902119645893	-0.0025852707159185447	0.145902082440655	1.8541583606029455	0.14239021887620829	10660
57771.52109009258	4.933333334047347	1.923765360630436	0.14682073693271988	-0.05141350305938543	0.1456952912604737	1.9244522626083476	0.1468199367335481	10660
57771.521113240735	4.966666675172746	1.8042937129304704	0.1456793875668347	0.01107613783097842	0.14370918266803545	1.8043277095222126	0.14567931382555985	10660
57771.52113638889	5.000000016298145	2.1576533255892816	0.1438003323085928	-0.021316805063751172	0.14243259938010563	2.1577586240366675	0.1438001994560956	10660
57771.52115953704	5.033333357423544	2.122372149282469	0.14307119190594828	0.06082627720742968	0.1451932127162709	2.1232435979059967	0.1430729463463928	10660
57771.521182685174	5.066666667116806	2.128501981165508	0.14394328289258745	-0.08408765960112095	0.14417686978843597	2.13016229858729	0.14394364717592356	10660
57771.52120583333	5.100000008242205	2.094508497207718	0.1439402963747138	0.13459763750002446	0.14319660998807865	2.098828808858865	0.1439372457280911	10660
57771.52122898148	5.133333349367604	1.8760938976786008	0.1448134943654921	-0.06354827836551603	0.1459058981226169	1.8771698635419505	0.14481475102235142	10660
57771.521252129634	5.1666666904930025	1.8887711445341528	0.1419038783131908	0.02660884277984466	0.1428131716264815	1.888958566760779	0.14190405932213934	10660
57771.521275277766	5.2000000001862645	1.8143382638077865	0.14816969874947733	-0.22942104369442928	0.14387650711151248	1.828785758585979	0.14810309772546001	10660
57771.52129842592	5.233333341311663	2.180958185033672	0.14487933564744088	0.1658029569059404	0.14488534024205788	2.187251523118482	0.14487937015225788	10660
57771.52132157407	5.266666682437062	1.5839072954203897	0.14632836359714116	0.01868067114822631	0.1451984576506774	1.5840174519115886	0.14632820705633773	10660
57771.52134472223	5.300000023562461	2.004275555632079	0.14539845070125776	0.08446213576483494	0.1426838332125884	2.0060544248056273	0.1453936833051786	10660
57771.52136787036	5.333333333255723	2.0928242901047396	0.14640616159213002	0.07997824764174764	0.1447184659594109	2.094351935408243	0.14640371460437943	10660
57771.52139101851	5.366666674381122	1.9482145109172593	0.1442988112094161	-0.030833518741467874	0.14401366250982026	1.9484584897879031	0.1442987398738603	10660
57771.521414166666	5.400000015506521	1.8189018818575888	0.14619546368314368	-0.12148015129873524	0.14415617778737178	1.8229540539971494	0.14618647054904987	10660
57771.52143731483	5.433333367109299	1.5981005869963736	0.14665825429568596	-0.024084845690145143	0.14498661426785736	1.5982820670801734	0.14665787686080237	10660
57771.52146046295	5.466666666325182	1.809273213410633	0.14401104154988634	0.04059431500176127	0.1449207150686993	1.8097285595292185	0.14401150070339303	10660
57771.52148361111	5.50000001792796	2.0195420988243984	0.14334065730846007	0.15842759473940438	0.14567328716120476	2.0257466751050015	0.1433550398235971	10660
57771.52150675926	5.5333333485759795	1.830384884032666	0.14557830872433233	0.1986394594890567	0.14617931391655303	1.841131841710794	0.1455853188303405	10660
57771.52152990742	5.566666700178757	1.910172780402482	0.14576982266024857	-0.10470526132186615	0.14509398565078274	1.9130403139346095	0.14576780277912657	10660
57771.52155305554	5.59999999939464	1.6968448185344418	0.14608959545140732	0.13896196481942433	0.14519305038674113	1.7025254082843104	0.1460836408733592	10660
57771.521576203704	5.633333350997418	1.7775628106942214	0.14664580144019107	-0.08709401898239401	0.14752041667568075	1.7796951744907459	0.1466479022779435	10660
57771.521599351836	5.66666666069068	1.5543286098810372	0.14748237525998212	0.10923387650700699	0.14519785461160276	1.5581622082669908	0.14747123426140138	10660
57771.52162250001	5.700000033248216	1.6200128319029756	0.1462505746587138	-0.06988324819148668	0.14712086482104875	1.6215194244621591	0.14625219592285363	10660
57771.521645648136	5.733333332464099	1.7084895281045198	0.14460857208607678	-0.125042024812697	0.1432065292116312	1.7130592446299293	0.14460113797183033	10660
57771.5216687963	5.766666684066877	1.6392270559365274	0.14491575603501483	0.174212326254545	0.1442967565275466	1.6484584542939975	0.14490885723009622	10660
57771.52169194443	5.799999993760139	1.835211745287758	0.14382247689505262	0.1247854780486666	0.14461852059409694	1.8394492560475741	0.14382615042904526	10660
57771.521715092604	5.8333333663176745	1.6309562901286618	0.14581598106015115	-0.13275855386474278	0.14499371465367356	1.636350590165355	0.1458105838831832	10660
57771.521738240735	5.8666666760109365	1.8380018860958083	0.1444342524209943	0.027241726404876022	0.14350975703983226	1.8382037550144616	0.14443405002828688	10660
57771.52176138889	5.900000017136335	1.7112153278134585	0.14267470823699546	0.3246925580928598	0.14682420943274993	1.7417471559972784	0.14282093194992554	10660
57771.52178453702	5.933333326829597	1.6541951687116132	0.14234918243089917	0.06351156502168079	0.14530526223231474	1.6554139588273218	0.14235357873744076	10660
57771.521807685196	5.966666699387133	1.5705498302264336	0.1445472165305075	-0.10878871564543725	0.14427102079474677	1.5743131054132984	0.14454589891314062	10660
57771.52183083333	6.000000009080395	1.6773829942045546	0.144691074614099	0.0022988769912654066	0.14226588393414438	1.6773845695254435	0.1446910700970261	10660
57771.52185398148	6.033333350205794	1.986154820323712	0.1440349422043688	-0.12587147477173305	0.14554969837036222	1.9901393414674078	0.1440410333485882	10660
57771.52187712961	6.066666659899056	1.8745554899033325	0.14485714886408527	-0.08011231755094662	0.14253753611095463	1.8762665770487164	0.14485295378563928	10660
57771.52190027779	6.100000032456592	1.6447794184427755	0.14678136591531937	0.14193426642023863	0.14511793267698517	1.6508920834861394	0.14676913968032398	10660
57771.52192342592	6.133333342149854	1.6276715402170923	0.14329298207078137	0.08160920922547141	0.14652823232431744	1.6297161427264222	0.14330118606050413	10660
57771.521946574074	6.166666683275253	1.928261834474473	0.14376203017433975	0.04531076331876678	0.14354784752311003	1.9287941226484981	0.14376191206293304	10660
57771.521969722206	6.199999992968515	1.7206480526362224	0.14358843398148471	0.0382831248439835	0.14411178161124477	1.721073885307846	0.1435886933972296	10660
57771.52199287038	6.23333336552605	1.6589281177984658	0.14528649990290718	-0.06817767627983237	0.14503433531370172	1.6603284902588638	0.14528607508380986	10660
57771.52201601851	6.266666675219312	1.741109065084985	0.14291629969616543	-0.13946153588523885	0.14365012137508315	1.7466855173478082	0.14292098973459888	10660
57771.522039166666	6.300000016344711	1.6420044654149648	0.14382987770708608	-0.0038178533684899364	0.14532497007021694	1.642008903887865	0.1438298858317771	10660
57771.5220623148	6.333333326037973	1.7581888745622458	0.14347357714901732	-0.024582196451758503	0.14391871046600893	1.7583607147047073	0.1434736642832041	10660
57771.52208546297	6.366666698595509	1.5370007382706976	0.14673463502978412	0.03455093516448711	0.14452615189210558	1.5373890322769348	0.14673352797995595	10660
57771.522108611105	6.400000008288771	1.836528379644537	0.14379065678867606	0.0789999561969706	0.14489962696322908	1.8382267222295818	0.14379271288670162	10660
57771.52213175926	6.43333334941417	1.197125979477196	0.14525572763817848	0.0688180846324707	0.14655345336210526	1.1991023890859853	0.14526002107236863	10660
57771.52215490739	6.466666659107432	1.4506310192475014	0.14517120166052763	-0.06427821112767024	0.14542024273971663	1.4520544213041116	0.1451716900928453	10660
57771.522178055566	6.5000000316649675	1.8845650051844633	0.14382847390070827	0.14296410264971104	0.14468034246914563	1.889979892330168	0.1438333625521404	10660
57771.5222012037	6.5333333413582295	1.5653392649969986	0.14569889664180172	0.057413533974165744	0.1450321209440045	1.566391818296031	0.1456980028961293	10660
57771.52222435186	6.566666692961007	1.7808666990117252	0.1446066829744847	0.06334118913322767	0.14537516296888203	1.7819927906391007	0.14460765649272642	10660
57771.52224749998	6.59999999217689	1.5630973960638292	0.14333989287863824	-0.3011624610124339	0.14444328764589248	1.591845563333513	0.14337953336928366	10660
57771.52227064816	6.633333364734426	1.7486098117750666	0.14371825253781462	-0.15689626983678692	0.14507438015832352	1.755634561440601	0.1437291339509716	10660
57771.52229379629	6.666666674427688	1.8763097713523764	0.14433570570584633	-0.0004742291361592866	0.1448764975807395	1.8763098312820516	0.144335705740457	10660
57771.52231694445	6.700000026030466	1.6381674174333638	0.14582545595058835	0.03884406721545409	0.14631805007968368	1.6386278860980414	0.14582573322540576	10660
57771.522340092575	6.733333325246349	1.9728792032426032	0.14476217689499102	0.23523964060496652	0.14292981238731464	1.986854307466736	0.14473665095166796	10660
57771.52319657407	7.966666674474254	2.0780343041053024	0.1747050436515616	-0.03811019800790241	0.17175623379754382	2.0783837365199456	0.17470406055043344	7612
57771.52321972222	8.000000015599653	1.9585741535929606	0.14500186692835754	0.14510818178672918	0.14494127737838974	1.9639422342685724	0.1450015362286139	10660
57771.523242870375	8.033333356725052	1.679288280101994	0.14321748453088357	0.054466952280336746	0.14625038150276107	1.68017135333829	0.1432207054965409	10660
57771.52326601851	8.066666666418314	1.7602466037946642	0.14473110558085725	0.20454000764960562	0.14315582506944927	1.7720904945571911	0.14471023165977343	10660
57771.52328916666	8.100000007543713	1.7023977726390593	0.14290644778865846	-0.02593444826052739	0.14573008875394283	1.7025953047900162	0.1429071094094078	10660
57771.523312314814	8.133333348669112	1.8342759235169332	0.14498246168546378	0.048745472180883806	0.14266876424441383	1.8349235092101348	0.14498084188175192	10660
57771.523335462975	8.16666670027189	2.0506877861182797	0.14468568330577833	-0.17169390453687175	0.14567771639942537	2.0578627731191914	0.14469261244058976	10660
57771.5233586111	8.199999999487773	1.7167017247331697	0.14445849731301863	-0.061192967007494076	0.1456130875080154	1.7177920103764075	0.14445996833654312	10660
57771.52338175926	8.23333335109055	1.8861407214125998	0.1444695556956897	0.03572281127009599	0.1449689670904535	1.8864789795319432	0.14446973508456015	10660
57771.52340490739	8.266666660783812	1.7099330430925908	0.1438951273842095	-0.008104947623141604	0.14492296151282305	1.7099522513906233	0.14389515055835686	10660
57771.52342805557	8.300000033341348	1.9631456667989597	0.14474320776022195	-0.0709922957190949	0.14610601148998303	1.9644288775934342	0.14474499597700138	10660
57771.52345120369	8.333333332557231	2.0246936660357107	0.14520556050741185	0.07764922167492265	0.14446728572205017	2.026182085329906	0.1452044789950991	10660
57771.52347435185	8.366666684160009	1.7822551372023456	0.14547118064836514	0.23351156937530257	0.14523357734274073	1.7974874205724691	0.14546717393083752	10660
57771.523497499984	8.399999993853271	1.8116827908160025	0.14538454194604775	0.07507019195219061	0.14432057025695	1.8132374550120562	0.14538272489801995	10660
57771.52352064816	8.433333366410807	1.8882406026957181	0.14516250431393557	-0.026496354297104233	0.14583843001730318	1.8884264959112724	0.14516263769088253	10660
57771.523543796284	8.46666666562669	1.740769673065206	0.14550019054500254	-0.17441287668838215	0.14340860196116129	1.7494853260940089	0.1454795504947221	10660
57771.523566944445	8.500000017229468	1.828993298247026	0.1454769431413979	0.10851524536966714	0.14733338540387844	1.8322096068709426	0.1454834965175424	10660
57771.523590092576	8.53333332692273	2.014503212639228	0.14548989509524976	0.038703489646394564	0.14599133876960946	2.0148749722612016	0.14549008043718673	10660
57771.52361324075	8.566666699480265	1.898322622691157	0.145077043968446	-0.2703515574894469	0.1445140686086349	1.9174771822522432	0.14506587379324343	10660
57771.52363638888	8.600000009173527	1.7679437314491964	0.14454598834058774	0.03507273705051471	0.1451976644820602	1.7682915863778583	0.1445462452860102	10660
57771.52365953704	8.633333350298926	1.9372429279749022	0.14551580064241604	0.2873970755210292	0.1455389882745103	1.9584451079891958	0.14551630002355845	10660
57771.52368268517	8.666666659992188	2.0117059102751766	0.14618818084851695	-0.04828984098690649	0.14512424476774768	2.0122854117094366	0.1461875703767423	10660
57771.523705833344	8.700000032549724	1.977713570950189	0.14529047521054997	0.21697791848567305	0.145747824784165	1.9895804547268057	0.14529592313663728	10660
